sales_plan__cpt__customer__code,sales_plan__cpt__customer__name,sales_plan__cpt__customer__sales_channel__name,product__code,product__name,quantity,sales_plan__period,sales_plan__period__month
100033,Customer 9,Sales Channel 3,60029,Private Label Budimska Slice 100G,801.25,2020-09-01,9
100033,Customer 9,Sales Channel 3,60030,Private Label B Budimska Rf 1Kg,881.83,2020-09-01,9
100033,Customer 9,Sales Channel 3,60031,Private Label B Budimska Slice 250G,948.39,2020-09-01,9
100033,Customer 9,Sales Channel 3,50024,Cajna Rf 1Kg,835.56,2020-09-01,9
100033,Customer 9,Sales Channel 3,50025,Cajna Slice 100G,939.32,2020-09-01,9
100033,Customer 9,Sales Channel 3,50026,B Cajna Rf 1Kg,845.59,2020-09-01,9
100033,Customer 9,Sales Channel 3,50027,B Cajna Slice 250G,763.29,2020-09-01,9
100033,Customer 9,Sales Channel 3,60024,Private Label Cajna Rf 1Kg,842.43,2020-09-01,9
100033,Customer 9,Sales Channel 3,60025,Private Label Cajna Slice 100G,868.40,2020-09-01,9
100033,Customer 9,Sales Channel 3,60026,Private Label B Cajna Rf 1Kg,797.11,2020-09-01,9
100033,Customer 9,Sales Channel 3,60027,Private Label B Cajna Slice 250G,965.19,2020-09-01,9
100033,Customer 9,Sales Channel 3,50036,Pancetta 1Kg,686.90,2020-09-01,9
100033,Customer 9,Sales Channel 3,50037,Pancetta Slice 100G,806.85,2020-09-01,9
100033,Customer 9,Sales Channel 3,60036,Private Label Pancetta 1Kg,686.39,2020-09-01,9
100033,Customer 9,Sales Channel 3,60037,Private Label Pancetta Slice 100G,872.32,2020-09-01,9
100033,Customer 9,Sales Channel 3,50038,Smoked Pork Back 100G,909.32,2020-09-01,9
100033,Customer 9,Sales Channel 3,60038,Private Label Smoked Pork Back 100G,786.05,2020-09-01,9
100033,Customer 9,Sales Channel 3,50032,Kulen Rf 1Kg,877.82,2020-09-01,9
100033,Customer 9,Sales Channel 3,50033,Kulen Slice 100G,777.20,2020-09-01,9
100033,Customer 9,Sales Channel 3,50034,B Kulen Rf 1Kg,1046.53,2020-09-01,9
100033,Customer 9,Sales Channel 3,50035,B Kulen Slice 250G,624.66,2020-09-01,9
100033,Customer 9,Sales Channel 3,60032,Private Label Kulen Rf 1Kg,951.73,2020-09-01,9
100033,Customer 9,Sales Channel 3,60033,Private Label Kulen Slice 100G,776.97,2020-09-01,9
100033,Customer 9,Sales Channel 3,60034,Private Label B Kulen Rf 1Kg,818.54,2020-09-01,9
100033,Customer 9,Sales Channel 3,60035,Private Label B Kulen Slice 250G,837.47,2020-09-01,9
100033,Customer 9,Sales Channel 3,50039,Rustik 1Kg,840.44,2020-09-01,9
100033,Customer 9,Sales Channel 3,50040,Rustik Slice 100G,919.08,2020-09-01,9
100033,Customer 9,Sales Channel 3,60039,Private Label Rustik 1Kg,962.03,2020-09-01,9
100033,Customer 9,Sales Channel 3,60040,Private Label Rustik Slice 100G,920.32,2020-09-01,9
100033,Customer 9,Sales Channel 3,70090,Pork Fat 1Kg,2986.24,2020-09-01,9
100033,Customer 9,Sales Channel 3,70091,Pork Fat 3Kg,3184.89,2020-09-01,9
100033,Customer 9,Sales Channel 3,80090,Private Label Pork Fat 1Kg,3040.59,2020-09-01,9
100033,Customer 9,Sales Channel 3,80091,Private Label Pork Fat 3Kg,2710.48,2020-09-01,9
100033,Customer 9,Sales Channel 3,50009,Pork Ham 1Kg,5186.97,2020-09-01,9
100033,Customer 9,Sales Channel 3,50011,Chicken Ham 1Kg,5902.28,2020-09-01,9
100033,Customer 9,Sales Channel 3,60009,Private Label Pork Ham 1Kg,5607.07,2020-09-01,9
100033,Customer 9,Sales Channel 3,60011,Private Label Chicken Ham 1Kg,5534.60,2020-09-01,9
100033,Customer 9,Sales Channel 3,50016,Pork Hot Dog 205G,4940.45,2020-09-01,9
100033,Customer 9,Sales Channel 3,50017,Chicken Hot Dog 205G,5136.47,2020-09-01,9
100033,Customer 9,Sales Channel 3,50018,Children Hot Dog 205G,5559.07,2020-09-01,9
100033,Customer 9,Sales Channel 3,60016,Private Label Pork Hot Dog 205G,4886.88,2020-09-01,9
100033,Customer 9,Sales Channel 3,60017,Private Label Chicken Hot Dog 205G,5664.04,2020-09-01,9
100033,Customer 9,Sales Channel 3,60018,Private Label Children Hot Dog 205G,5977.81,2020-09-01,9
100033,Customer 9,Sales Channel 3,50001,Pork Baloney 1Kg,6015.40,2020-09-01,9
100033,Customer 9,Sales Channel 3,50002,Chicken Baloney 1Kg,5143.37,2020-09-01,9
100033,Customer 9,Sales Channel 3,50003,French Baloney 1Kg,5839.21,2020-09-01,9
100033,Customer 9,Sales Channel 3,50004,Alps Sausage 1Kg,5242.68,2020-09-01,9
100033,Customer 9,Sales Channel 3,60001,Private Label Pork Baloney 1Kg,4883.15,2020-09-01,9
100033,Customer 9,Sales Channel 3,60002,Private Label Chicken Baloney 1Kg,4838.20,2020-09-01,9
100033,Customer 9,Sales Channel 3,60003,Private Label French Baloney 1Kg,7041.65,2020-09-01,9
100033,Customer 9,Sales Channel 3,60004,Private Label Alps Sausage 1Kg,5297.04,2020-09-01,9
100033,Customer 9,Sales Channel 3,50019,Homemade Sausage 310G,4877.72,2020-09-01,9
100033,Customer 9,Sales Channel 3,50020,Austrian Sausage 310G,5702.98,2020-09-01,9
100033,Customer 9,Sales Channel 3,50021,Bavarian Sausage 310G,6099.19,2020-09-01,9
100033,Customer 9,Sales Channel 3,50022,Grill Sausage 280G,5682.26,2020-09-01,9
100033,Customer 9,Sales Channel 3,50023,Chilli Sausage 230G,6279.13,2020-09-01,9
100033,Customer 9,Sales Channel 3,60019,Private Label Homemade Sausage 310G,5725.18,2020-09-01,9
100033,Customer 9,Sales Channel 3,60020,Private Label Austrian Sausage 310G,5616.93,2020-09-01,9
100033,Customer 9,Sales Channel 3,60021,Private Label Bavarian Sausage 310G,5990.37,2020-09-01,9
100033,Customer 9,Sales Channel 3,60022,Private Label Grill Sausage 280G,5329.08,2020-09-01,9
100033,Customer 9,Sales Channel 3,60023,Private Label Chilli Sausage 230G,5378.34,2020-09-01,9
100033,Customer 9,Sales Channel 3,50005,Pork Baloney 350G,6016.76,2020-09-01,9
100033,Customer 9,Sales Channel 3,50006,Chicken Baloney 350G,6338.34,2020-09-01,9
100033,Customer 9,Sales Channel 3,50007,French Baloney 350G,5224.90,2020-09-01,9
100033,Customer 9,Sales Channel 3,50008,Alps Sausage 350G,5929.69,2020-09-01,9
100033,Customer 9,Sales Channel 3,50010,Pork Ham 350G,5550.68,2020-09-01,9
100033,Customer 9,Sales Channel 3,50012,Chicken Ham 350G,4924.96,2020-09-01,9
100033,Customer 9,Sales Channel 3,60005,Private Label Pork Baloney 350G,5243.14,2020-09-01,9
100033,Customer 9,Sales Channel 3,60006,Private Label Chicken Baloney 350G,6213.56,2020-09-01,9
100033,Customer 9,Sales Channel 3,60007,Private Label French Baloney 350G,4933.21,2020-09-01,9
100033,Customer 9,Sales Channel 3,60008,Private Label Alps Sausage 350G,5471.19,2020-09-01,9
100033,Customer 9,Sales Channel 3,60010,Private Label Pork Ham 350G,4752.72,2020-09-01,9
100033,Customer 9,Sales Channel 3,60012,Private Label Chicken Ham 350G,5301.56,2020-09-01,9
100033,Customer 9,Sales Channel 3,50013,Pork Neck 1Kg,5258.54,2020-09-01,9
100033,Customer 9,Sales Channel 3,50014,Pork Back 1Kg,5548.87,2020-09-01,9
100033,Customer 9,Sales Channel 3,50015,Bacon 1Kg,4790.30,2020-09-01,9
100033,Customer 9,Sales Channel 3,60013,Private Label Pork Neck 1Kg,5320.92,2020-09-01,9
100033,Customer 9,Sales Channel 3,60014,Private Label Pork Back 1Kg,4892.45,2020-09-01,9
100033,Customer 9,Sales Channel 3,60015,Private Label Bacon 1Kg,5799.69,2020-09-01,9
100033,Customer 9,Sales Channel 3,70001,Liver Pate 50G,2315.72,2020-10-01,10
100033,Customer 9,Sales Channel 3,70002,Ham Pate 50G,2130.31,2020-10-01,10
100033,Customer 9,Sales Channel 3,70003,Cajna Pate 50G,1812.67,2020-10-01,10
100033,Customer 9,Sales Channel 3,70004,Chicken Pate 50G,1808.27,2020-10-01,10
100033,Customer 9,Sales Channel 3,70005,Tuna Pate 50G,1971.28,2020-10-01,10
100033,Customer 9,Sales Channel 3,70006,Fish Pate 50G,2396.39,2020-10-01,10
100033,Customer 9,Sales Channel 3,70007,Chili Pate 50G,2292.05,2020-10-01,10
100033,Customer 9,Sales Channel 3,70008,Liver Pate 75G,1928.92,2020-10-01,10
100033,Customer 9,Sales Channel 3,70009,Ham Pate 75G,2280.10,2020-10-01,10
100033,Customer 9,Sales Channel 3,70010,Cajna Pate 75G,2140.72,2020-10-01,10
100033,Customer 9,Sales Channel 3,70011,Chicken Pate 75G,2298.80,2020-10-01,10
100033,Customer 9,Sales Channel 3,70012,Tuna Pate 75G,2165.72,2020-10-01,10
100033,Customer 9,Sales Channel 3,70013,Fish Pate 75G,2072.42,2020-10-01,10
100033,Customer 9,Sales Channel 3,70014,Chili Pate 75G,2061.33,2020-10-01,10
100033,Customer 9,Sales Channel 3,70041,Spam 100G,1622.36,2020-10-01,10
100033,Customer 9,Sales Channel 3,70043,Chicken Spam 100G,2151.06,2020-10-01,10
100033,Customer 9,Sales Channel 3,80001,Private Label Liver Pate 50G,2006.90,2020-10-01,10
100033,Customer 9,Sales Channel 3,80002,Private Label Ham Pate 50G,2243.67,2020-10-01,10
100033,Customer 9,Sales Channel 3,80003,Private Label Cajna Pate 50G,1918.62,2020-10-01,10
100033,Customer 9,Sales Channel 3,80004,Private Label Chicken Pate 50G,1974.83,2020-10-01,10
100033,Customer 9,Sales Channel 3,80005,Private Label Tuna Pate 50G,2058.57,2020-10-01,10
100033,Customer 9,Sales Channel 3,80006,Private Label Fish Pate 50G,2027.23,2020-10-01,10
100033,Customer 9,Sales Channel 3,80007,Private Label Chili Pate 50G,2308.97,2020-10-01,10
100033,Customer 9,Sales Channel 3,80008,Private Label Liver Pate 75G,2179.27,2020-10-01,10
100033,Customer 9,Sales Channel 3,80009,Private Label Ham Pate 75G,2146.08,2020-10-01,10
100033,Customer 9,Sales Channel 3,80010,Private Label Cajna Pate 75G,2225.19,2020-10-01,10
100033,Customer 9,Sales Channel 3,80011,Private Label Chicken Pate 75G,2039.26,2020-10-01,10
100033,Customer 9,Sales Channel 3,80012,Private Label Tuna Pate 75G,2332.40,2020-10-01,10
100033,Customer 9,Sales Channel 3,80013,Private Label Fish Pate 75G,1858.33,2020-10-01,10
100033,Customer 9,Sales Channel 3,80014,Private Label Chili Pate 75G,2119.31,2020-10-01,10
100033,Customer 9,Sales Channel 3,80041,Private Label Spam 100G,1840.22,2020-10-01,10
100033,Customer 9,Sales Channel 3,80043,Private Label Chicken Spam 100G,2221.71,2020-10-01,10
100033,Customer 9,Sales Channel 3,70015,Liver Pate 95G,1762.60,2020-10-01,10
100033,Customer 9,Sales Channel 3,70016,Ham Pate 95G,2282.66,2020-10-01,10
100033,Customer 9,Sales Channel 3,70017,Cajna Pate 95G,2149.57,2020-10-01,10
100033,Customer 9,Sales Channel 3,70018,Chicken Pate 95G,2037.37,2020-10-01,10
100033,Customer 9,Sales Channel 3,70019,Tuna Pate 95G,2213.44,2020-10-01,10
100033,Customer 9,Sales Channel 3,70020,Fish Pate 95G,2194.55,2020-10-01,10
100033,Customer 9,Sales Channel 3,70021,Chili Pate 95G,2226.82,2020-10-01,10
100033,Customer 9,Sales Channel 3,70022,Liver Pate 150G,1872.05,2020-10-01,10
100033,Customer 9,Sales Channel 3,70023,Ham Pate 150G,1981.62,2020-10-01,10
100033,Customer 9,Sales Channel 3,70024,Cajna Pate 150G,1709.78,2020-10-01,10
100033,Customer 9,Sales Channel 3,70025,Chicken Pate 150G,2137.80,2020-10-01,10
100033,Customer 9,Sales Channel 3,70026,Tuna Pate 150G,1818.26,2020-10-01,10
100033,Customer 9,Sales Channel 3,70027,Fish Pate 150G,1948.26,2020-10-01,10
100033,Customer 9,Sales Channel 3,70028,Chili Pate 150G,2219.36,2020-10-01,10
100033,Customer 9,Sales Channel 3,70042,Spam 150G,2266.03,2020-10-01,10
100033,Customer 9,Sales Channel 3,70044,Beef Spam 150G,2080.65,2020-10-01,10
100033,Customer 9,Sales Channel 3,80015,Private Label Liver Pate 95G,2177.95,2020-10-01,10
100033,Customer 9,Sales Channel 3,80016,Private Label Ham Pate 95G,2087.15,2020-10-01,10
100033,Customer 9,Sales Channel 3,80017,Private Label Cajna Pate 95G,2060.71,2020-10-01,10
100033,Customer 9,Sales Channel 3,80018,Private Label Chicken Pate 95G,1904.16,2020-10-01,10
100033,Customer 9,Sales Channel 3,80019,Private Label Tuna Pate 95G,2138.92,2020-10-01,10
100033,Customer 9,Sales Channel 3,80020,Private Label Fish Pate 95G,2043.58,2020-10-01,10
100033,Customer 9,Sales Channel 3,80021,Private Label Chili Pate 95G,1985.24,2020-10-01,10
100033,Customer 9,Sales Channel 3,80022,Private Label Liver Pate 150G,2001.81,2020-10-01,10
100033,Customer 9,Sales Channel 3,80023,Private Label Ham Pate 150G,2437.61,2020-10-01,10
100033,Customer 9,Sales Channel 3,80024,Private Label Cajna Pate 150G,2120.09,2020-10-01,10
100033,Customer 9,Sales Channel 3,80025,Private Label Chicken Pate 150G,2521.15,2020-10-01,10
100033,Customer 9,Sales Channel 3,80026,Private Label Tuna Pate 150G,1938.26,2020-10-01,10
100033,Customer 9,Sales Channel 3,80027,Private Label Fish Pate 150G,1781.78,2020-10-01,10
100033,Customer 9,Sales Channel 3,80028,Private Label Chili Pate 150G,2083.20,2020-10-01,10
100033,Customer 9,Sales Channel 3,80042,Private Label Spam 150G,1875.38,2020-10-01,10
100033,Customer 9,Sales Channel 3,80044,Private Label Beef Spam 150G,2021.10,2020-10-01,10
100033,Customer 9,Sales Channel 3,70029,Beans With Sausages 400G,1981.45,2020-10-01,10
100033,Customer 9,Sales Channel 3,70030,Beans With Bacon 400G,1915.40,2020-10-01,10
100033,Customer 9,Sales Channel 3,70031,Lean Beans 400G,2587.27,2020-10-01,10
100033,Customer 9,Sales Channel 3,70032,Sarma 400G,1962.75,2020-10-01,10
100033,Customer 9,Sales Channel 3,70033,Lean Sarma 400G,2291.02,2020-10-01,10
100033,Customer 9,Sales Channel 3,70034,Spaghetti Sauce 400G,2180.72,2020-10-01,10
100033,Customer 9,Sales Channel 3,70035,Stuffed Paprika 400G,1828.45,2020-10-01,10
100033,Customer 9,Sales Channel 3,70036,Mexican Dish 400G,2088.55,2020-10-01,10
100033,Customer 9,Sales Channel 3,70037,Indian Dish 400G,2062.91,2020-10-01,10
100033,Customer 9,Sales Channel 3,70038,Carbonara 400G,2231.28,2020-10-01,10
100033,Customer 9,Sales Channel 3,70039,Beef Gulash 400G,2196.64,2020-10-01,10
100033,Customer 9,Sales Channel 3,70040,Pork Gulash 400G,2261.33,2020-10-01,10
100033,Customer 9,Sales Channel 3,80029,Private Label Beans With Sausages 400G,2359.77,2020-10-01,10
100033,Customer 9,Sales Channel 3,80030,Private Label Beans With Bacon 400G,2477.05,2020-10-01,10
100033,Customer 9,Sales Channel 3,80031,Private Label Lean Beans 400G,1963.96,2020-10-01,10
100033,Customer 9,Sales Channel 3,80032,Private Label Sarma 400G,2113.34,2020-10-01,10
100033,Customer 9,Sales Channel 3,80033,Private Label Lean Sarma 400G,2432.26,2020-10-01,10
100033,Customer 9,Sales Channel 3,80034,Private Label Spaghetti Sauce 400G,2217.27,2020-10-01,10
100033,Customer 9,Sales Channel 3,80035,Private Label Stuffed Paprika 400G,1852.57,2020-10-01,10
100033,Customer 9,Sales Channel 3,80036,Private Label Mexican Dish 400G,2152.13,2020-10-01,10
100033,Customer 9,Sales Channel 3,80037,Private Label Indian Dish 400G,2099.00,2020-10-01,10
100033,Customer 9,Sales Channel 3,80038,Private Label Carbonara 400G,2216.29,2020-10-01,10
100033,Customer 9,Sales Channel 3,80039,Private Label Beef Gulash 400G,2186.39,2020-10-01,10
100033,Customer 9,Sales Channel 3,80040,Private Label Pork Gulash 400G,2342.24,2020-10-01,10
100033,Customer 9,Sales Channel 3,50028,Budimska Rf 1Kg,792.51,2020-10-01,10
100033,Customer 9,Sales Channel 3,50029,Budimska Slice 100G,774.81,2020-10-01,10
100033,Customer 9,Sales Channel 3,50030,B Budimska Rf 1Kg,689.24,2020-10-01,10
100033,Customer 9,Sales Channel 3,50031,B Budimska Slice 250G,822.72,2020-10-01,10
100033,Customer 9,Sales Channel 3,60028,Private Label Budimska Rf 1Kg,819.90,2020-10-01,10
100033,Customer 9,Sales Channel 3,60029,Private Label Budimska Slice 100G,911.92,2020-10-01,10
100033,Customer 9,Sales Channel 3,60030,Private Label B Budimska Rf 1Kg,829.81,2020-10-01,10
100033,Customer 9,Sales Channel 3,60031,Private Label B Budimska Slice 250G,823.43,2020-10-01,10
100033,Customer 9,Sales Channel 3,50024,Cajna Rf 1Kg,659.04,2020-10-01,10
100033,Customer 9,Sales Channel 3,50025,Cajna Slice 100G,633.46,2020-10-01,10
100033,Customer 9,Sales Channel 3,50026,B Cajna Rf 1Kg,623.91,2020-10-01,10
100033,Customer 9,Sales Channel 3,50027,B Cajna Slice 250G,730.74,2020-10-01,10
100033,Customer 9,Sales Channel 3,60024,Private Label Cajna Rf 1Kg,733.46,2020-10-01,10
100033,Customer 9,Sales Channel 3,60025,Private Label Cajna Slice 100G,836.18,2020-10-01,10
100033,Customer 9,Sales Channel 3,60026,Private Label B Cajna Rf 1Kg,820.37,2020-10-01,10
100033,Customer 9,Sales Channel 3,60027,Private Label B Cajna Slice 250G,816.31,2020-10-01,10
100033,Customer 9,Sales Channel 3,50036,Pancetta 1Kg,733.32,2020-10-01,10
100033,Customer 9,Sales Channel 3,50037,Pancetta Slice 100G,672.45,2020-10-01,10
100033,Customer 9,Sales Channel 3,60036,Private Label Pancetta 1Kg,797.87,2020-10-01,10
100033,Customer 9,Sales Channel 3,60037,Private Label Pancetta Slice 100G,889.37,2020-10-01,10
100033,Customer 9,Sales Channel 3,50038,Smoked Pork Back 100G,730.74,2020-10-01,10
100033,Customer 9,Sales Channel 3,60038,Private Label Smoked Pork Back 100G,595.73,2020-10-01,10
100033,Customer 9,Sales Channel 3,50032,Kulen Rf 1Kg,781.99,2020-10-01,10
100033,Customer 9,Sales Channel 3,50033,Kulen Slice 100G,770.55,2020-10-01,10
100033,Customer 9,Sales Channel 3,50034,B Kulen Rf 1Kg,734.90,2020-10-01,10
100033,Customer 9,Sales Channel 3,50035,B Kulen Slice 250G,728.32,2020-10-01,10
100033,Customer 9,Sales Channel 3,60032,Private Label Kulen Rf 1Kg,673.38,2020-10-01,10
100033,Customer 9,Sales Channel 3,60033,Private Label Kulen Slice 100G,672.35,2020-10-01,10
100033,Customer 9,Sales Channel 3,60034,Private Label B Kulen Rf 1Kg,822.18,2020-10-01,10
100033,Customer 9,Sales Channel 3,60035,Private Label B Kulen Slice 250G,721.51,2020-10-01,10
100033,Customer 9,Sales Channel 3,50039,Rustik 1Kg,610.38,2020-10-01,10
100033,Customer 9,Sales Channel 3,50040,Rustik Slice 100G,763.10,2020-10-01,10
100033,Customer 9,Sales Channel 3,60039,Private Label Rustik 1Kg,821.06,2020-10-01,10
100033,Customer 9,Sales Channel 3,60040,Private Label Rustik Slice 100G,895.81,2020-10-01,10
100033,Customer 9,Sales Channel 3,70090,Pork Fat 1Kg,2664.89,2020-10-01,10
100033,Customer 9,Sales Channel 3,70091,Pork Fat 3Kg,2409.88,2020-10-01,10
100033,Customer 9,Sales Channel 3,80090,Private Label Pork Fat 1Kg,3014.11,2020-10-01,10
100033,Customer 9,Sales Channel 3,80091,Private Label Pork Fat 3Kg,2794.52,2020-10-01,10
100033,Customer 9,Sales Channel 3,50009,Pork Ham 1Kg,3488.71,2020-10-01,10
100033,Customer 9,Sales Channel 3,50011,Chicken Ham 1Kg,4366.65,2020-10-01,10
100033,Customer 9,Sales Channel 3,60009,Private Label Pork Ham 1Kg,4261.30,2020-10-01,10
100033,Customer 9,Sales Channel 3,60011,Private Label Chicken Ham 1Kg,4478.56,2020-10-01,10
100033,Customer 9,Sales Channel 3,50016,Pork Hot Dog 205G,4048.68,2020-10-01,10
100033,Customer 9,Sales Channel 3,50017,Chicken Hot Dog 205G,4886.20,2020-10-01,10
100033,Customer 9,Sales Channel 3,50018,Children Hot Dog 205G,4900.57,2020-10-01,10
100033,Customer 9,Sales Channel 3,60016,Private Label Pork Hot Dog 205G,5124.41,2020-10-01,10
100033,Customer 9,Sales Channel 3,60017,Private Label Chicken Hot Dog 205G,4656.55,2020-10-01,10
100033,Customer 9,Sales Channel 3,60018,Private Label Children Hot Dog 205G,4431.22,2020-10-01,10
100033,Customer 9,Sales Channel 3,50001,Pork Baloney 1Kg,4990.90,2020-10-01,10
100033,Customer 9,Sales Channel 3,50002,Chicken Baloney 1Kg,4734.82,2020-10-01,10
100033,Customer 9,Sales Channel 3,50003,French Baloney 1Kg,4916.88,2020-10-01,10
100033,Customer 9,Sales Channel 3,50004,Alps Sausage 1Kg,4052.85,2020-10-01,10
100033,Customer 9,Sales Channel 3,60001,Private Label Pork Baloney 1Kg,4480.04,2020-10-01,10
100033,Customer 9,Sales Channel 3,60002,Private Label Chicken Baloney 1Kg,4298.81,2020-10-01,10
100033,Customer 9,Sales Channel 3,60003,Private Label French Baloney 1Kg,4791.99,2020-10-01,10
100033,Customer 9,Sales Channel 3,60004,Private Label Alps Sausage 1Kg,4690.16,2020-10-01,10
100033,Customer 9,Sales Channel 3,50019,Homemade Sausage 310G,4039.22,2020-10-01,10
100033,Customer 9,Sales Channel 3,50020,Austrian Sausage 310G,4478.47,2020-10-01,10
100033,Customer 9,Sales Channel 3,50021,Bavarian Sausage 310G,3508.00,2020-10-01,10
100033,Customer 9,Sales Channel 3,50022,Grill Sausage 280G,4246.66,2020-10-01,10
100033,Customer 9,Sales Channel 3,50023,Chilli Sausage 230G,4462.35,2020-10-01,10
100033,Customer 9,Sales Channel 3,60019,Private Label Homemade Sausage 310G,4759.93,2020-10-01,10
100033,Customer 9,Sales Channel 3,60020,Private Label Austrian Sausage 310G,5179.44,2020-10-01,10
100033,Customer 9,Sales Channel 3,60021,Private Label Bavarian Sausage 310G,4540.54,2020-10-01,10
100033,Customer 9,Sales Channel 3,60022,Private Label Grill Sausage 280G,3374.47,2020-10-01,10
100033,Customer 9,Sales Channel 3,60023,Private Label Chilli Sausage 230G,4610.31,2020-10-01,10
100033,Customer 9,Sales Channel 3,50005,Pork Baloney 350G,4825.43,2020-10-01,10
100033,Customer 9,Sales Channel 3,50006,Chicken Baloney 350G,4140.13,2020-10-01,10
100033,Customer 9,Sales Channel 3,50007,French Baloney 350G,5048.99,2020-10-01,10
100033,Customer 9,Sales Channel 3,50008,Alps Sausage 350G,4778.45,2020-10-01,10
100033,Customer 9,Sales Channel 3,50010,Pork Ham 350G,5676.30,2020-10-01,10
100033,Customer 9,Sales Channel 3,50012,Chicken Ham 350G,4383.33,2020-10-01,10
100033,Customer 9,Sales Channel 3,60005,Private Label Pork Baloney 350G,5047.87,2020-10-01,10
100033,Customer 9,Sales Channel 3,60006,Private Label Chicken Baloney 350G,5340.00,2020-10-01,10
100033,Customer 9,Sales Channel 3,60007,Private Label French Baloney 350G,5282.74,2020-10-01,10
100033,Customer 9,Sales Channel 3,60008,Private Label Alps Sausage 350G,4992.65,2020-10-01,10
100033,Customer 9,Sales Channel 3,60010,Private Label Pork Ham 350G,4682.38,2020-10-01,10
100033,Customer 9,Sales Channel 3,60012,Private Label Chicken Ham 350G,4803.94,2020-10-01,10
100033,Customer 9,Sales Channel 3,50013,Pork Neck 1Kg,4314.94,2020-10-01,10
100033,Customer 9,Sales Channel 3,50014,Pork Back 1Kg,5563.73,2020-10-01,10
100033,Customer 9,Sales Channel 3,50015,Bacon 1Kg,4591.78,2020-10-01,10
100033,Customer 9,Sales Channel 3,60013,Private Label Pork Neck 1Kg,4528.23,2020-10-01,10
100033,Customer 9,Sales Channel 3,60014,Private Label Pork Back 1Kg,4938.65,2020-10-01,10
100033,Customer 9,Sales Channel 3,60015,Private Label Bacon 1Kg,5257.44,2020-10-01,10
100033,Customer 9,Sales Channel 3,70001,Liver Pate 50G,2058.69,2020-11-01,11
100033,Customer 9,Sales Channel 3,70002,Ham Pate 50G,2106.16,2020-11-01,11
100033,Customer 9,Sales Channel 3,70003,Cajna Pate 50G,2117.69,2020-11-01,11
100033,Customer 9,Sales Channel 3,70004,Chicken Pate 50G,1968.14,2020-11-01,11
100033,Customer 9,Sales Channel 3,70005,Tuna Pate 50G,2463.29,2020-11-01,11
100033,Customer 9,Sales Channel 3,70006,Fish Pate 50G,2263.15,2020-11-01,11
100033,Customer 9,Sales Channel 3,70007,Chili Pate 50G,1812.42,2020-11-01,11
100033,Customer 9,Sales Channel 3,70008,Liver Pate 75G,2380.94,2020-11-01,11
100033,Customer 9,Sales Channel 3,70009,Ham Pate 75G,2722.02,2020-11-01,11
100033,Customer 9,Sales Channel 3,70010,Cajna Pate 75G,2177.31,2020-11-01,11
100033,Customer 9,Sales Channel 3,70011,Chicken Pate 75G,2459.91,2020-11-01,11
100033,Customer 9,Sales Channel 3,70012,Tuna Pate 75G,2494.16,2020-11-01,11
100033,Customer 9,Sales Channel 3,70013,Fish Pate 75G,2454.35,2020-11-01,11
100033,Customer 9,Sales Channel 3,70014,Chili Pate 75G,2421.74,2020-11-01,11
100033,Customer 9,Sales Channel 3,70041,Spam 100G,2238.63,2020-11-01,11
100033,Customer 9,Sales Channel 3,70043,Chicken Spam 100G,2625.37,2020-11-01,11
100033,Customer 9,Sales Channel 3,80001,Private Label Liver Pate 50G,2300.05,2020-11-01,11
100033,Customer 9,Sales Channel 3,80002,Private Label Ham Pate 50G,2040.33,2020-11-01,11
100033,Customer 9,Sales Channel 3,80003,Private Label Cajna Pate 50G,2001.41,2020-11-01,11
100033,Customer 9,Sales Channel 3,80004,Private Label Chicken Pate 50G,2452.47,2020-11-01,11
100033,Customer 9,Sales Channel 3,80005,Private Label Tuna Pate 50G,2426.87,2020-11-01,11
100033,Customer 9,Sales Channel 3,80006,Private Label Fish Pate 50G,2547.38,2020-11-01,11
100033,Customer 9,Sales Channel 3,80007,Private Label Chili Pate 50G,2019.52,2020-11-01,11
100033,Customer 9,Sales Channel 3,80008,Private Label Liver Pate 75G,2454.26,2020-11-01,11
100033,Customer 9,Sales Channel 3,80009,Private Label Ham Pate 75G,2688.66,2020-11-01,11
100033,Customer 9,Sales Channel 3,80010,Private Label Cajna Pate 75G,2560.19,2020-11-01,11
100033,Customer 9,Sales Channel 3,80011,Private Label Chicken Pate 75G,2309.92,2020-11-01,11
100033,Customer 9,Sales Channel 3,80012,Private Label Tuna Pate 75G,2097.04,2020-11-01,11
100033,Customer 9,Sales Channel 3,80013,Private Label Fish Pate 75G,2349.18,2020-11-01,11
100033,Customer 9,Sales Channel 3,80014,Private Label Chili Pate 75G,2340.61,2020-11-01,11
100033,Customer 9,Sales Channel 3,80041,Private Label Spam 100G,2042.40,2020-11-01,11
100033,Customer 9,Sales Channel 3,80043,Private Label Chicken Spam 100G,2541.73,2020-11-01,11
100033,Customer 9,Sales Channel 3,70015,Liver Pate 95G,2733.37,2020-11-01,11
100033,Customer 9,Sales Channel 3,70016,Ham Pate 95G,2770.49,2020-11-01,11
100033,Customer 9,Sales Channel 3,70017,Cajna Pate 95G,2099.81,2020-11-01,11
100033,Customer 9,Sales Channel 3,70018,Chicken Pate 95G,2135.77,2020-11-01,11
100033,Customer 9,Sales Channel 3,70019,Tuna Pate 95G,2232.42,2020-11-01,11
100033,Customer 9,Sales Channel 3,70020,Fish Pate 95G,2122.93,2020-11-01,11
